ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
165530.0,Washington,2024-05-27 00:00:00,Wednesday,15:56:35,Sunny,Icy,Dusk,Rural,T-Junction,Cyclist involved,Motorcycle,Senior,5.0,1.0,36.0,6.026846261598022,6.302801632590287,591.8945462920724,3.361014291995556,0.6823627739627491,94.0,27.74687915817996
165531.0,North Carolina,2024-05-28 00:00:00,Wednesday,09:58:54,Snowy,Icy,Night,Highway,Roundabout,Cyclist involved,Truck,Young Adult,2.0,0.0,55.0,3.661663883927125,6.543545576016513,769.1691047536922,7.888448352053391,0.4766374975665453,2.0,13.15578960401001
165532.0,Utah,2024-05-29 00:00:00,Thursday,16:02:47,Rainy,Dry,Daylight,Highway,Overpass,Cyclist involved,Bicycle,Teenager,5.0,1.0,62.0,9.316241051128436,9.27453052608462,739.7280856899296,7.621654019870298,0.5765164865105493,78.0,20.73046687970797
165533.0,California,2024-05-30 00:00:00,Friday,15:03:34,Rainy,Icy,Daylight,Street,Underpass,Cyclist involved,Pedestrian,Senior,4.0,0.0,37.0,0.1381777044670634,4.486939125904546,485.6473197544935,5.707805956647609,0.5691718471490896,18.0,19.16796617683671
165534.0,California,2024-05-31 00:00:00,Friday,01:38:36,Snowy,Dry,Night,Urban,T-Junction,Head-on collision,Pedestrian,Adult,3.0,1.0,39.0,4.149734748436764,4.363254416586937,648.1107101752291,8.500690049310442,0.884410614746834,38.0,16.70323827461181
165535.0,Indiana,2024-06-01 00:00:00,Tuesday,00:05:59,Foggy,Icy,Daylight,Rural,Overpass,Rear-end collision,Motorcycle,Adult,2.0,3.0,62.0,8.892610206283726,2.127162729119227,688.5427428537332,6.914410081711824,0.819604428822976,94.0,8.552036893974151
165536.0,Idaho,2024-06-02 00:00:00,Saturday,22:26:09,Snowy,Wet,Night,Rural,Underpass,Rollover,Bicycle,Teenager,4.0,1.0,65.0,8.54448139337878,7.940191685459428,412.8326282780355,7.533462460486448,0.6865427955843193,75.0,22.18413162575721
165537.0,South Dakota,2024-06-03 00:00:00,Wednesday,18:24:02,Sunny,Snowy,Night,Highway,Overpass,Rollover,Car,Adult,4.0,3.0,50.0,6.832978925427531,5.323778008398377,120.0483574521149,4.829136605192704,0.2807731981507786,9.0,29.18342530716114
165538.0,Ohio,2024-06-04 00:00:00,Tuesday,00:15:53,Sunny,Wet,Night,Freeway,Intersection,Run-off-road,Bicycle,Adult,1.0,1.0,69.0,3.76101018920916,8.894930268927505,366.851397343985,5.106374393950047,0.4213334007712164,44.0,20.9872198183544
165539.0,Maine,2024-06-05 00:00:00,Saturday,22:51:05,Rainy,Muddy,Dawn,Highway,T-Junction,Side collision,Motorcycle,Senior,4.0,0.0,47.0,5.085369024641656,5.839374307193109,436.1533377511765,4.741053175035182,0.2843301530563123,49.0,8.467497566593995
165540.0,Tennessee,2024-06-06 00:00:00,Wednesday,20:34:43,Stormy,Snowy,Daylight,Street,Intersection,Run-off-road,Pedestrian,Senior,2.0,1.0,51.0,5.266420506047485,3.515980258197107,282.1958730707615,3.79702235982777,0.3061825003374077,25.0,15.40032173538538
165541.0,Iowa,2024-06-07 00:00:00,Friday,07:10:59,Stormy,Wet,Dusk,Urban,Intersection,Pedestrian involved,Car,Young Adult,5.0,0.0,62.0,5.185694641363765,8.18563614708791,396.3446360038154,3.799836769997894,0.6278558532568193,56.0,15.46104844694909
165542.0,West Virginia,2024-06-08 00:00:00,Monday,00:06:12,Stormy,Wet,Dusk,Highway,Underpass,Rear-end collision,Motorcycle,Adult,5.0,1.0,48.0,6.580029805415885,2.042869497723322,597.6968201623426,6.537440034,0.7911743194741601,89.0,24.8745976416613
165543.0,Georgia,2024-06-09 00:00:00,Monday,08:52:22,Stormy,Icy,Daylight,Highway,Intersection,Cyclist involved,Truck,Senior,5.0,2.0,67.0,8.723685838758476,8.705489979930027,796.4015676379183,9.537236508970297,0.4028668328462633,7.0,22.40520149157105
165544.0,Virginia,2024-06-10 00:00:00,Monday,16:19:35,Rainy,Muddy,Daylight,Freeway,Underpass,Head-on collision,Pedestrian,Young Adult,4.0,3.0,45.0,4.954407401009331,9.895748469929439,633.7519380807863,9.987599730431267,0.5943936542034497,49.0,27.62739033888613
165545.0,Arkansas,2024-06-11 00:00:00,Tuesday,09:53:28,Stormy,Dry,Dawn,Street,T-Junction,Pedestrian involved,Car,Teenager,4.0,1.0,50.0,1.240542604769121,9.895824511226548,431.1094587939975,8.151356438431934,0.8444118983673229,27.0,12.18639081712612
165546.0,Indiana,2024-06-12 00:00:00,Wednesday,01:47:27,Rainy,Wet,Daylight,Urban,Overpass,Side collision,Pedestrian,Young Adult,1.0,3.0,66.0,1.131837523312788,0.3814304584185544,595.5505833177938,9.744843543575785,0.1997065109566326,21.0,17.49854371
165547.0,Arkansas,2024-06-13 00:00:00,Wednesday,13:53:15,Sunny,Icy,Dusk,Freeway,Intersection,Run-off-road,Bicycle,Senior,2.0,1.0,60.0,6.17451940685144,4.167443644293138,435.6182103552866,8.061318461156223,0.3353312816416689,40.0,29.92790987196681
165548.0,Illinois,2024-06-14 00:00:00,Friday,01:24:35,Snowy,Dry,Dawn,Urban,Intersection,Side collision,Truck,Young Adult,1.0,3.0,39.0,5.673548181203325,3.754676060629857,556.7161931104965,7.892762532449647,0.5349891379679558,47.0,27.42115794001045
165549.0,Rhode Island,2024-06-15 00:00:00,Thursday,17:04:11,Rainy,Dry,Daylight,Highway,Overpass,Rollover,Car,Young Adult,3.0,1.0,55.0,8.369807899272299,6.045063334724843,488.0281114045328,3.7454671823266,0.3787868514640468,10.0,10.97283888424336
165550.0,Nebraska,2024-06-16 00:00:00,Monday,01:31:48,Snowy,Wet,Dawn,Urban,Crossroads,Rollover,Truck,Senior,4.0,3.0,37.0,4.426982554542374,6.116763002634777,362.1872786640346,3.961196610988507,0.3671929657142521,47.0,15.86380816971345
165551.0,Texas,2024-06-17 00:00:00,Thursday,20:35:42,Sunny,Muddy,Night,Rural,Roundabout,Run-off-road,Bicycle,Young Adult,2.0,0.0,30.0,6.696129848230168,7.228543165224381,138.3048740441481,8.59149236218553,0.9228405154477947,35.0,23.30307747007049
165552.0,Louisiana,2024-06-18 00:00:00,Saturday,11:01:51,Stormy,Muddy,Dawn,Freeway,Overpass,Side collision,Pedestrian,Teenager,3.0,2.0,48.0,7.576314463205043,4.962879534692463,942.3239540651932,4.308153520153025,0.8728533255117615,78.0,23.05449706005624
165553.0,New Jersey,2024-06-19 00:00:00,Thursday,08:50:47,Rainy,Icy,Night,Rural,Intersection,Run-off-road,Truck,Adult,4.0,3.0,36.0,8.361885601836132,8.07071030947321,944.2571768439732,6.537440034,0.20598824331175,13.0,25.74686269247921
165554.0,Kansas,2024-06-20 00:00:00,Saturday,07:40:16,Foggy,Icy,Daylight,Freeway,Intersection,Cyclist involved,Truck,Adult,1.0,0.0,59.0,5.400055662958089,2.874992231857474,687.2429774326969,6.537440034,0.4010695529050704,49.0,13.55434128476055
165555.0,New Jersey,2024-06-21 00:00:00,Wednesday,09:33:17,Snowy,Snowy,Daylight,Highway,Intersection,Rear-end collision,Truck,Teenager,5.0,0.0,60.0,5.294417060703783,1.845829799044481,535.1676829091866,5.410738507687851,0.8326232277856099,96.0,15.55536133877093
165556.0,North Carolina,2024-06-22 00:00:00,Sunday,08:34:32,Sunny,Muddy,Night,Freeway,Crossroads,Rollover,Truck,Teenager,2.0,0.0,35.0,8.085345901463493,4.002566035676917,880.9592783398043,3.664209847688291,0.9041157519498411,98.0,20.24589885688518
165557.0,Iowa,2024-06-23 00:00:00,Sunday,13:11:04,Foggy,Dry,Night,Urban,Roundabout,Run-off-road,Pedestrian,Young Adult,5.0,1.0,49.0,3.003107868196415,2.579318325761702,942.955458458686,6.537440034,0.659490790551763,37.0,9.53722077227778
165558.0,South Carolina,2024-06-24 00:00:00,Sunday,05:02:10,Snowy,Wet,Dusk,Highway,Overpass,Pedestrian involved,Car,Teenager,2.0,2.0,64.0,2.375662601859859,6.16213662406971,204.617123177474,8.37735928180752,0.8887992793400618,20.0,7.860302145887345
165559.0,West Virginia,2024-06-25 00:00:00,Wednesday,15:27:12,Rainy,Muddy,Dusk,Urban,T-Junction,Rear-end collision,Motorcycle,Young Adult,1.0,2.0,39.0,9.389990083353386,3.690554014167075,832.7161909799279,3.290965729151283,0.4561229767614651,97.0,29.21087407435106
165560.0,Mississippi,2024-06-26 00:00:00,Wednesday,06:32:16,Sunny,Muddy,Dusk,Rural,Underpass,Cyclist involved,Pedestrian,Adult,1.0,3.0,44.0,6.410955854136358,9.930099779003973,661.7687424859878,8.076880273205905,0.5443038066769306,83.0,17.49854371
165561.0,Maine,2024-06-27 00:00:00,Friday,01:49:55,Foggy,Muddy,Dawn,Freeway,Roundabout,Cyclist involved,Truck,Teenager,3.0,0.0,39.0,1.91050375572414,2.381961302036909,470.9202924093399,3.011147668787393,0.4100674291177862,79.0,17.49854371
165562.0,Iowa,2024-06-28 00:00:00,Saturday,11:20:23,Foggy,Muddy,Daylight,Street,Underpass,Rear-end collision,Car,Teenager,4.0,1.0,42.0,9.435161265808572,8.07471719711343,648.6995094377866,8.124176271722966,0.8990658241128319,4.0,16.89677572043643
165563.0,North Dakota,2024-06-29 00:00:00,Tuesday,17:28:51,Stormy,Muddy,Night,Freeway,T-Junction,Pedestrian involved,Car,Young Adult,5.0,0.0,31.0,2.570307553196534,3.43013282774747,537.1938459815119,9.79500468339663,0.2126547457656326,46.0,13.37562412645265
165564.0,Oklahoma,2024-06-30 00:00:00,Friday,02:39:35,Snowy,Snowy,Dusk,Street,Underpass,Pedestrian involved,Pedestrian,Teenager,5.0,2.0,58.0,7.605125387150104,6.674852286210386,333.6964110294776,6.812005745503144,0.1255747392696015,30.0,23.94885834027793
165565.0,Oklahoma,2024-07-01 00:00:00,Sunday,00:21:24,Snowy,Dry,Night,Freeway,Intersection,Rollover,Bicycle,Young Adult,5.0,0.0,58.0,1.202014664970383,7.189656054245274,852.782213774547,6.801458998267417,0.2031924822856098,19.0,15.80845940505471
165566.0,Delaware,2024-07-02 00:00:00,Tuesday,09:45:13,Stormy,Icy,Dusk,Highway,Intersection,Run-off-road,Truck,Adult,5.0,1.0,32.0,8.600713506862794,1.709940807752174,488.4893437639196,9.437406354704738,0.8984261340725146,97.0,29.98121184450508
165567.0,Virginia,2024-07-03 00:00:00,Monday,04:31:50,Sunny,Muddy,Dawn,Freeway,Underpass,Head-on collision,Bicycle,Adult,4.0,0.0,50.0,8.24747367847781,9.950497970440523,430.4167612783794,8.615806793737521,0.3134665512222801,21.0,8.973980855825094
165568.0,Mississippi,2024-07-04 00:00:00,Sunday,07:32:40,Stormy,Dry,Daylight,Urban,Roundabout,Pedestrian involved,Car,Senior,5.0,3.0,60.0,2.367180982175607,4.693521432692602,599.6124140216018,7.681277002904674,0.4722222863035416,99.0,17.49854371
165569.0,Maryland,2024-07-05 00:00:00,Wednesday,21:25:52,Rainy,Dry,Night,Freeway,Roundabout,Pedestrian involved,Bicycle,Young Adult,3.0,1.0,32.0,7.19139938832094,8.266084800880611,542.1994863687315,5.044070696305322,0.3973478991486391,52.0,28.42989928586404
165570.0,Utah,2024-07-06 00:00:00,Saturday,16:08:45,Foggy,Snowy,Dusk,Urban,Intersection,Rear-end collision,Truck,Senior,3.0,2.0,54.0,0.8311061574493842,4.838611279898932,904.6396719709469,7.220186144201528,0.8560020579329375,45.0,18.46263649376552
165571.0,Minnesota,2024-07-07 00:00:00,Friday,16:16:08,Rainy,Icy,Night,Freeway,Overpass,Rear-end collision,Truck,Adult,2.0,0.0,67.0,7.525140812497295,3.649589397495884,214.8686231455566,5.186081143056475,0.4082399398097178,75.0,10.12609652408439
165572.0,Maryland,2024-07-08 00:00:00,Thursday,04:20:02,Stormy,Muddy,Dusk,Urban,Roundabout,Pedestrian involved,Pedestrian,Senior,1.0,1.0,69.0,1.372871236975367,5.688392584214412,122.455696180116,7.048291241170846,0.5781840485843694,92.0,17.19727899988879
165573.0,Washington,2024-07-09 00:00:00,Thursday,09:33:03,Rainy,Snowy,Dusk,Highway,Underpass,Run-off-road,Car,Young Adult,5.0,0.0,64.0,8.543550496443494,9.139070733914197,800.9930202296907,6.478415251040959,0.7125239277758245,50.0,22.59283482764933
165574.0,Kansas,2024-07-10 00:00:00,Thursday,22:38:04,Foggy,Wet,Dusk,Urban,Underpass,Rollover,Truck,Young Adult,1.0,2.0,64.0,3.530624122456608,3.482538399286351,653.7869705564989,6.056275889506463,0.3272686834466946,80.0,14.48432601732072
165575.0,Alabama,2024-07-11 00:00:00,Monday,07:08:48,Rainy,Dry,Night,Street,Underpass,Head-on collision,Bicycle,Young Adult,2.0,0.0,40.0,9.947320296812851,7.55606963093484,342.4741659981894,7.49410798764829,0.7061766181057815,16.0,16.20380146391041
165576.0,Tennessee,2024-07-12 00:00:00,Sunday,02:45:47,Stormy,Dry,Dusk,Urban,Underpass,Rear-end collision,Car,Young Adult,4.0,0.0,43.0,9.645107150768071,5.58042057888194,577.0133398180274,6.537440034,0.6366430314445856,18.0,7.731355360499027
165577.0,Tennessee,2024-07-13 00:00:00,Monday,01:10:59,Foggy,Wet,Daylight,Freeway,Underpass,Side collision,Truck,Adult,1.0,2.0,47.0,1.828544747832424,6.843937398995397,514.2299550154125,3.205392032681035,0.2325486288718681,98.0,15.23727143064807
165578.0,Massachusetts,2024-07-14 00:00:00,Saturday,14:29:08,Rainy,Wet,Night,Highway,Crossroads,Head-on collision,Truck,Senior,1.0,1.0,50.0,2.225333271860776,6.466229819589739,646.5268811026539,3.79995703495734,0.1442767601504916,49.0,23.41193481156583
165579.0,Wisconsin,2024-07-15 00:00:00,Monday,09:14:10,Foggy,Icy,Dawn,Freeway,Overpass,Rear-end collision,Truck,Young Adult,5.0,1.0,33.0,1.532332682205909,3.973255703952219,380.2435399675621,8.666299360125318,0.8214943464012096,46.0,21.84347471350351
165580.0,Arizona,2024-07-16 00:00:00,Sunday,05:14:40,Rainy,Wet,Dawn,Rural,Underpass,Head-on collision,Pedestrian,Adult,4.0,1.0,56.0,1.784633334606374,7.864516481056733,476.6530889947804,5.031837905745713,0.101670377893188,11.0,16.96085741313982
165581.0,Rhode Island,2024-07-17 00:00:00,Sunday,18:18:53,Sunny,Snowy,Dawn,Rural,Underpass,Pedestrian involved,Motorcycle,Young Adult,2.0,2.0,33.0,3.709468948750071,8.571465476368958,342.6968220921972,6.293512783299549,0.7947317585172825,98.0,19.63715682705195
165582.0,Delaware,2024-07-18 00:00:00,Sunday,13:50:05,Foggy,Muddy,Dawn,Street,Underpass,Head-on collision,Motorcycle,Adult,3.0,2.0,49.0,1.050377511436302,3.074987153348198,595.3383301604806,4.87661612032244,0.4967176519675303,67.0,27.56592350438357
165583.0,New Hampshire,2024-07-19 00:00:00,Friday,20:56:00,Rainy,Wet,Daylight,Freeway,T-Junction,Cyclist involved,Motorcycle,Teenager,3.0,3.0,70.0,0.491808986373603,2.98616351180033,194.3043743029701,3.834849254394073,0.6061491101648495,88.0,23.2788549062426
165584.0,Oklahoma,2024-07-20 00:00:00,Sunday,04:09:59,Rainy,Dry,Daylight,Urban,Underpass,Rear-end collision,Motorcycle,Teenager,3.0,2.0,69.0,6.049157192673759,7.747099447924648,517.2966302242478,8.00748401012913,0.3287181572563793,61.0,23.68967012430766
165585.0,Tennessee,2024-07-21 00:00:00,Friday,02:03:09,Rainy,Icy,Dusk,Street,Underpass,Side collision,Car,Young Adult,5.0,2.0,48.0,8.524155698711937,2.826780390646646,781.593245514744,8.421633388046637,0.3028123791278726,88.0,18.62152944679099
165586.0,Oregon,2024-07-22 00:00:00,Saturday,09:35:47,Sunny,Muddy,Night,Highway,T-Junction,Cyclist involved,Motorcycle,Senior,5.0,0.0,54.0,5.022643952678283,2.662750773708076,631.7383251752242,6.180970960604419,0.5447536453514688,77.0,27.35965638583114
165587.0,Mississippi,2024-07-23 00:00:00,Tuesday,03:12:48,Foggy,Dry,Dawn,Freeway,Crossroads,Cyclist involved,Car,Teenager,4.0,0.0,41.0,6.943206533656062,9.712385998402368,206.8631497397561,4.948319835953577,0.3750784234718622,71.0,25.53940715513632
165588.0,Connecticut,2024-07-24 00:00:00,Saturday,09:12:19,Stormy,Dry,Night,Urban,T-Junction,Rollover,Pedestrian,Teenager,5.0,3.0,50.0,9.999620159781184,3.442732062438028,949.2316411363631,8.196718615467983,0.4324355393143164,48.0,15.80707452183012
165589.0,Pennsylvania,2024-07-25 00:00:00,Thursday,07:19:48,Sunny,Muddy,Dusk,Street,Crossroads,Run-off-road,Motorcycle,Adult,4.0,3.0,31.0,2.012534897612939,9.381399084928114,839.7772300765229,6.537440034,0.5274819702486927,45.0,17.49854371
165590.0,Michigan,2024-07-26 00:00:00,Saturday,04:53:31,Sunny,Wet,Daylight,Urban,Overpass,Rear-end collision,Bicycle,Senior,3.0,1.0,34.0,3.54237822257564,8.31605338934146,519.2064673697809,4.208671784347869,0.8544798803425517,49.0,24.30627962881453
165591.0,Delaware,2024-07-27 00:00:00,Tuesday,23:06:41,Sunny,Muddy,Daylight,Street,Roundabout,Side collision,Motorcycle,Adult,4.0,2.0,53.0,6.422834758846816,9.324497373882888,688.0301145695116,7.561424797600409,0.9609096791671073,77.0,18.18118121842447
165592.0,Kentucky,2024-07-28 00:00:00,Saturday,10:25:46,Foggy,Muddy,Dusk,Rural,Roundabout,Head-on collision,Car,Young Adult,4.0,1.0,66.0,2.636915158873698,9.3563495623143,199.0702425250885,5.938117348055142,0.8999887902590362,20.0,28.63704646846966
165593.0,Oklahoma,2024-07-29 00:00:00,Saturday,18:22:14,Foggy,Muddy,Night,Highway,Intersection,Head-on collision,Pedestrian,Senior,3.0,0.0,62.0,0.2672592809354463,5.321430285714265,813.7957249726618,5.782578304581648,0.2091746980685655,75.0,29.02378346769926
165594.0,Pennsylvania,2024-07-30 00:00:00,Monday,21:20:11,Rainy,Icy,Dusk,Highway,Underpass,Rear-end collision,Car,Adult,5.0,2.0,62.0,1.52911750377721,2.40727028873937,203.1278395609745,8.970515521185476,0.807435075568825,22.0,11.48845355087363
165595.0,Michigan,2024-07-31 00:00:00,Tuesday,03:31:12,Rainy,Muddy,Dusk,Street,Roundabout,Side collision,Truck,Young Adult,3.0,2.0,45.0,0.3271794921039679,6.247735268553808,338.8619888133762,7.552358492864084,0.5561357297193512,22.0,23.6259663081353
165596.0,Idaho,2024-08-01 00:00:00,Saturday,02:48:45,Sunny,Wet,Night,Street,Overpass,Side collision,Motorcycle,Adult,3.0,0.0,50.0,0.6253937451861725,3.203004465878902,369.7705275961761,8.127919306519205,0.3163230058273721,42.0,28.5347305224801
165597.0,Colorado,2024-08-02 00:00:00,Tuesday,19:48:34,Snowy,Snowy,Daylight,Street,Underpass,Run-off-road,Bicycle,Teenager,3.0,1.0,33.0,7.791054968259951,3.574402237593022,567.0561135714831,5.657715052033669,0.2385940902735874,39.0,29.394033645842
165598.0,New Hampshire,2024-08-03 00:00:00,Friday,03:36:09,Foggy,Wet,Daylight,Highway,Roundabout,Head-on collision,Motorcycle,Senior,4.0,3.0,50.0,9.723557471571757,2.067633070548486,305.1273125396363,7.750484752512413,0.9128865319285306,83.0,15.69984687826598
165599.0,Illinois,2024-08-04 00:00:00,Sunday,10:14:39,Foggy,Muddy,Daylight,Freeway,Underpass,Rollover,Bicycle,Adult,2.0,0.0,50.0,6.361183717680907,4.502284264336511,688.4510644370018,6.537440034,0.1184761170886726,94.0,9.614430491196039
165600.0,Louisiana,2024-08-05 00:00:00,Tuesday,06:55:22,Stormy,Wet,Dawn,Highway,T-Junction,Rear-end collision,Bicycle,Adult,5.0,2.0,48.0,0.4804007280801841,6.932278803278606,906.1702693497225,6.380293078977265,0.3362636506896277,55.0,15.2831378094363
165601.0,West Virginia,2024-08-06 00:00:00,Tuesday,07:53:58,Stormy,Wet,Dusk,Highway,T-Junction,Head-on collision,Truck,Adult,2.0,0.0,36.0,7.128307743427766,4.791212194970178,279.3756831245994,9.425498905663105,0.9461968957728886,20.0,21.40026321198019
165602.0,Nevada,2024-08-07 00:00:00,Wednesday,05:12:16,Foggy,Snowy,Dusk,Urban,Roundabout,Rollover,Motorcycle,Senior,5.0,2.0,67.0,6.839176098899262,5.9131913302963,956.3711205721158,6.537440034,0.2843729073877856,60.0,10.34835436789025
165603.0,Idaho,2024-08-08 00:00:00,Saturday,20:44:18,Stormy,Icy,Dusk,Freeway,Crossroads,Head-on collision,Motorcycle,Young Adult,3.0,0.0,50.0,8.614924708426871,4.879632152055781,956.1660453465271,3.003123637796691,0.5164695684055791,53.0,23.74980052780723
165604.0,Nevada,2024-08-09 00:00:00,Tuesday,16:56:57,Snowy,Muddy,Night,Street,Underpass,Rollover,Pedestrian,Adult,4.0,3.0,59.0,0.278683446825742,6.781879442253255,183.1203334286456,6.557301232834202,0.7326939702080891,30.0,17.49854371
165605.0,Wyoming,2024-08-10 00:00:00,Saturday,23:18:14,Sunny,Wet,Dusk,Freeway,Overpass,Head-on collision,Truck,Senior,4.0,1.0,66.0,7.511436167651917,8.437797116178242,194.4795701016324,7.521176631604916,0.629904986193453,49.0,24.94053595624394
165606.0,Massachusetts,2024-08-11 00:00:00,Thursday,09:29:16,Stormy,Wet,Daylight,Rural,Crossroads,Rear-end collision,Truck,Young Adult,5.0,2.0,49.0,3.272237744398093,5.679864466144299,605.8802972821843,3.026102294724866,0.6992244069959226,14.0,9.630511577666777
165607.0,Delaware,2024-08-12 00:00:00,Friday,13:15:20,Rainy,Muddy,Dawn,Street,T-Junction,Rollover,Truck,Teenager,1.0,1.0,42.0,9.33411512288858,9.530864447296832,732.4124530142913,3.703933674986449,0.9124455307041625,49.0,22.32613862436864
165608.0,Maine,2024-08-13 00:00:00,Monday,15:40:34,Snowy,Wet,Night,Street,T-Junction,Pedestrian involved,Pedestrian,Adult,5.0,0.0,61.0,4.109216326972151,4.86835148751941,714.7536212533563,6.435287208987067,0.1070050991515679,68.0,24.73051117577934
165609.0,Alabama,2024-08-14 00:00:00,Friday,11:08:42,Foggy,Snowy,Dawn,Urban,Crossroads,Pedestrian involved,Bicycle,Senior,5.0,3.0,50.0,2.547248105455896,3.546483856208949,711.326215548466,3.954861240209445,0.9040280377757177,21.0,19.92026390601609
165610.0,Georgia,2024-08-15 00:00:00,Thursday,12:35:58,Rainy,Snowy,Dawn,Street,Roundabout,Pedestrian involved,Motorcycle,Adult,3.0,2.0,52.0,8.646908389688695,4.73027429695378,916.505646964653,8.848860489346913,0.676978270282447,29.0,27.33379607563061
165611.0,Mississippi,2024-08-16 00:00:00,Monday,18:05:21,Snowy,Icy,Dawn,Freeway,Intersection,Side collision,Bicycle,Senior,5.0,3.0,56.0,3.903662443275418,6.446209578777421,630.7299601793319,4.000071087805861,0.3708791841538845,84.0,16.94836367456146
165612.0,Rhode Island,2024-08-17 00:00:00,Thursday,06:00:03,Sunny,Icy,Dusk,Highway,Intersection,Run-off-road,Bicycle,Senior,2.0,3.0,31.0,0.558159472651321,8.11974210279486,210.1454572901459,5.211328747313516,0.5839836572314335,8.0,20.73956364759685
